Date Created,Number of Likes,Source of Tweet,Tweets
2020-08-14 11:44:20+00:00,0,Twitter for iPhone,"Վարչապետը պատասխանեց, որ դեռեւս վաղ է եզրակացություններ անել այդ մասին, և հայտնեց, որ իր ռազմավարությունն արդյունավետ է մեր երկրի համար:"
2020-08-14 11:44:20+00:00,0,Twitter for iPhone,"Ստեֆանն այս թեմայով հարց ուղղեց Վարչապետին՝ համոզմունք հայտնելով, որ վերջինիս կառավարության կողմից համաճարակի դեմ ուղղված ապարդյուն ջանքերը փաստում են, որ Կորոնավիրուսի դեմ պայքարը իսկական ձախողում էր:"
2020-08-14 11:44:19+00:00,0,Twitter for iPhone,"Դիտեցի BBC HardTalk հաղորդումը՝ Նիկոլ Փաշինյանի մասնակցությամբ: 

Հայտնի հարցազրուցավար Ստեֆան Սակուրն, ի թիվս այլի, անդրադարձավ նաև մեր կառավարության կողմից Կորոնավիրուսը հաղթահարելու մարտավարության ձախողմանը:"
2020-08-14 05:42:21+00:00,3,Twitter Web App,"Երկրում առկա գաղջ մթնոլորտի, այդ պայմաններում ընդդիմության և  իշխանության աշխատանքի որակի մասին

https://t.co/5ON8S3M0fk"
2020-08-13 17:05:58+00:00,1,Twitter for iPhone,"Այն հրապարակվում է ստորեւ։

Փոխվարչապետից խնդրի վերաբերյալ հետագա ընթացքի վերաբերյալ այլ տեղեկություններ ստանալու դեպքում դրանք եւս կհրապարակվեն։"
2020-08-13 17:05:57+00:00,2,Twitter for iPhone,"ՌԴ-ում հայկական պետհամարանիշներով մեքենաների խնդրի մասին

Տեղեկացնում եմ, որ քիչ առաջ ստացել եմ փոխվարչապետ Մհեր Գրիգորյանի նախնական պատասխանը ՌԴ-ում հայկական պետհամարանիշերով մեքենաների խնդրի վերաբերյալ։ https://t.co/ZNClBmidMt"
2020-08-13 14:20:36+00:00,1,Twitter for iPhone,"և նույն տրամաբանությամբ փոխնախարարներինն ու մարզպետներինը կրկնապատկել գաղտնի կերպով` առանց օրենքում փոփոխության, ինչի մասին խոսեցին միայն մամուլում հրապարակումներից հետո:"
2020-08-13 14:20:35+00:00,4,Twitter for iPhone,"Այսօր վարչապետը հայտարարել է, որ պետական բյուջեն բոլորիս գրպանն է: Չեմ կարող չհամաձայնել այս կարևոր մտքի հետ, բայց այդ դեպքում հարց է առաջանում, թե ինչպե՞ս էին ուղիղ մեկ տարի առաջ նախարարների աշխատավարձերը 750 հազար դրամից դարձրել 1.5 միլիոն"
2020-08-13 13:28:41+00:00,2,Twitter for iPhone,"Ռուսաստանը սեպտեմբերի 1-ից կարող է սահմանները բացել «մերձավոր արտասահմանի» երկրների՝ այդ թվում Հայաստանի հետ: 

https://t.co/2HvtihNKZi"
2020-08-13 09:41:32+00:00,11,Twitter for iPhone,Հայկական ֆեյսբուքը... https://t.co/FK4hF9Kvp3
2020-08-13 06:59:35+00:00,0,Twitter Web App,"#bRightTalk ձևաչափը կոչված է արծարծելու այն բոլոր հասարակական-քաղաքական  հարցերը, որոնք  խորքային են, բովանդակային և, ամենակարևորը, միտված են ապագային

https://t.co/pYXl6BFTUP"
2020-08-13 05:48:24+00:00,2,Twitter Web App,"#bRightTalk ձևաչափը կոչված է արծարծելու այն բոլոր հասարակական-քաղաքական  հարցերը, որոնք  խորքային են, բովանդակային և, ամենակարևորը, միտված են ապագային

https://t.co/vwiYHk2niW"
2020-08-12 17:28:07+00:00,0,Twitter for iPhone,"Հրապարակում եմ տեսանյութ, որը պարունակում է ԱԺ-ում վարման կարգով իմ խոսքը, պարետի տեղից բացականչությունն այն մասին, որ ես սխալ եմ լսել ինքը նման բան չի ասել: @AvinyanTigran @armgov"
2020-08-12 17:28:06+00:00,0,Twitter for iPhone,"Նախորդ շաբաթ պարետատան նիստից հետո Տիգրան Ավինյանը @AvinyanTigran @armgov խոսք էր տվել, որ  մեղմացումները կազդեն նաև արտագնա աշխատանքի մեկնողների վրա, ինչն այսօր տեղի ունեցած ԱԺ հատուկ նիստի ժամանակ փորձում  էր հերքել։"
2020-08-12 17:28:03+00:00,2,Twitter for iPhone,Տիգրան Ավինյանը @AvinyanTigran @armgov հրաժարվեց արտագնա աշխատողներին վերաբերող սահմանափակումները մեղմելու իր խոստումից... https://t.co/mTsaaB7OF7
2020-08-12 12:13:14+00:00,2,Twitter for iPhone,"Հարգելի' հայրենակիցներ, #bRightTalk ձևաչափը մեկ տարեկան է!
Այս կապակցությամբ  Դավիթ Խաժակյանի հետ ունեցել ենք հոբելյանական հարցազրույց' բաղկացած 16 մասից։
Վաղվանից սկսած ամեն օր եթեր կգնա հարցազրույցից մի հատված որտեղ քննարկում ենք կարևոր արդիական թեմաներ:"
2020-08-12 11:32:08+00:00,0,Twitter for iPhone,Արտակարգ դրությունը երկարացվեց: Սահմանների վերաբացման հարցը մնաց անորոշ...
2020-08-12 09:57:40+00:00,1,Twitter for iPhone,մինչդեռ ողջամիտ սահմանափակումները կարող ենք շարունակել պահպանել «Հայաստանի Հանրապետության բնակչության սանիտարահամաճարակային անվտանգության ապահովման մասին» օրենքի և «Արտակարգ իրավիճակներում բնակչության պաշտպանության մասին» ՀՀ օրենքի փոփոխություններով
2020-08-12 09:57:40+00:00,2,Twitter for iPhone,"Լուսավոր Հայաստան խմբակցությունը կներկայացնի «Արտակարգ դրությունը վերացնելու մասին» ԱԺ որոշման նախագիծ, քանի որ մենք գտնում ենք, որ արտակարգ դրության երկարաձգումը վնաս է հասցնում երկրի բոլոր ոլորտներին,"
2020-08-11 17:46:32+00:00,1,Twitter for iPhone,"հետո, երբ տեղեկացել են, որ Արտակարգ դրությունը երկարաձգվում է կրկին չեղարկել են և դժվար թե մինչև սեպտեմբերի 15-ը Հայաստնի հետ կապված չվերթները վերականգնեն:"
2020-08-11 17:46:32+00:00,2,Twitter for iPhone,"Փաստորեն Աէրոֆլոտում կարծել են, որ օգոստոսի 13-ից ԱԴ-ն չի երկարացվի և նախատեսել են վերականգնել կանոնավոր չվերթները, ինչպես նաև դրանով պայմանավորված տոմսեր են վաճառել,"
2020-08-11 06:25:04+00:00,1,Twitter for iPhone,"Հ. Գ. Այս գրառումը կատարել եմ ուղիղ 5 տարի առաջ այսօր (ֆեյսբուքը հիշեցրեց), որում անդրադարձել եմ բոլոր այն մարդկանց, ովքեր այսօրվա գործող Սահմանադրության (սուպերվարչապետական խայտառակ համայարգի) հայրերն էին և դրա քարոզիչները, իսկ հիմա` բոլորին հայտնի բաստիոնի պահապանները..."
2020-08-11 06:25:04+00:00,1,Twitter for iPhone,"Հայ հակասահմանադրագիտական միտքը մեզ երկար սպասեցնել չի տա, և մենք ականատեսը կլինենք այն բանի, որ մեր հայտնի հակասահմանադրագետները հանդես կգան ՄԱԿ-ի բարձր ամբիոններից, հակասահմանադրագիտորեն նորովի կմեկնաբանեն Մարդու իրավունքների համընդհանուր հռչակագիրն:"
2020-08-11 06:25:03+00:00,0,Twitter for iPhone,"Կարծում եմ` երկար չենք սպասի և կտեսնենք, որ համալսարաններում կբացվեն հակասահմանադրագիտության ամբիոններ, որպեսզի գիտության այս նոր հերոսները դասավադնելու տեղ ունենան, իսկ նոր սերունդը խորությամբ առնչվի հակասահմանադրագիտության նոր բացված գիտական հորիզոնների հետ:"
2020-08-11 06:25:03+00:00,0,Twitter for iPhone,"Չկենտրոնանալով այս գիտության առաջամարտիկների ցնցող մտքերի վրա` պետք է գոհունակությունս հայտնեմ նրանց, որ այսպիսի ծանր սոցիալ տնտեսական պայմաններում մենք կարողանում ենք նոր հորիզոններ բացել գիտական ասպարեզում ու գրավել նոր բարձունքներ:"
2020-08-11 06:25:03+00:00,0,Twitter for iPhone,"Գիտության այս նոր ճյուղը մեր երկրում մեծ ջանասիրությամբ զարգացնում են հակասահմանադրագետները, որոնք դեմքի լուրջ արտահայտությամբ` ցանկացած սահմանադրական նորմ մեկնաբանում են հակասահմանադրորեն և պնդում, որ այն ինչ իրենք են մեկնաբանում` այ հենց դա է իրական սահմանադրական նորմի իմաստը:"
2020-08-11 06:25:02+00:00,1,Twitter for iPhone,"Հակասահմանադրագիտության և հակասահմանադրագետների մասին.

Վերջին տարիներին Հայաստանում մեծ թափով զարգանում է գիտության մի շատ հետաքրքիր ճյուղ, որը ես կոչում եմ` հակասահմանադրագիտություն:"
